V005,V012,V021,V023,V025,V106,V190,V201,V212,V312,V511,V632,V701,V730,Respondent's Current Age,age_dif,age_dif_cat,Teenage Pregnancy (Age at 1st Birth),Contraceptive Use,contra_decision3,Total Number of Children,Wealth Index
-0.14049086,0.32085857,-0.06578878,0.04064308,-0.031177292,-0.085923955,0.035849944,-0.033553652,-0.50375223,-0.50242674,-4.8219333,0.03079762,-0.4719058,-0.34245226,-0.2925815,-0.38219127,0.0025495377,0.025886998,0.2238608,-0.8675893,-0.31637618,-0.04783693
-0.27571794,0.063890815,-0.12632588,0.062617734,-0.28804767,-0.10196993,-0.37853953,-0.10837027,-0.37023434,0.45408198,-0.1875664,-0.015376966,0.2426462,-0.099562526,0.14291142,0.07876359,-0.48098242,0.08047526,-0.9292356,0.051929336,-0.4436464,-0.03035914
-0.07906162,0.33821082,-0.029964756,0.109092504,-0.03646684,0.08457448,0.13899831,-0.03373581,0.715155,-1.0510714,0.4336078,-0.10050667,-0.39799225,0.15068929,-0.47732976,-0.083070174,-0.48561835,-0.9932823,0.26633886,-0.6282667,-0.36844012,-0.012580892
-0.09285031,0.3683412,-0.09344382,0.084442176,-0.04539918,-0.023482393,0.08012525,0.1278033,-0.72008854,0.12131846,-0.044889394,-0.040538367,-0.36469978,0.13887697,-0.49012294,0.100267805,-0.47535437,-0.0015437006,-1.0006211,0.049623046,-0.42498368,-0.07833488
-0.35642916,-0.57018745,0.26703423,0.15447456,-0.038570646,-0.14985259,0.085086524,0.054861758,-0.31015846,0.17814834,0.16601273,-0.013355428,-0.43331787,0.014830736,0.290353,-0.016336098,-0.50057405,-0.90322435,-1.1968322,-0.03135456,0.26589394,0.021274645
0.089341626,0.3482754,0.33579648,0.10753409,-0.1765109,-0.06581925,-0.5468078,-0.08357178,-0.029623741,-0.77337545,0.06868757,-0.00053563237,-0.3794007,0.099531785,-0.33451468,0.0136786895,-0.49790895,0.07496344,0.3223386,-0.6854092,-0.43542367,-0.022187993
-0.25222355,0.286608,-0.03249333,-0.13146535,0.03466832,-0.14809225,0.018503211,-0.033473533,-0.6338089,0.38883173,0.05144591,-0.023655072,-0.65049434,0.13933414,-0.33948845,-0.043365933,-0.5087011,0.023157397,-0.9700456,-0.011653363,-0.46584162,-0.025739249
0.13862239,0.283218,-0.4678197,0.102529705,-0.0012542717,0.060967997,-0.046120174,-0.060980577,-0.16740184,-0.4758001,-5.0879884,0.027366774,-0.5337557,-0.22948882,-0.2775154,-0.39227,0.06619233,0.11387816,0.22815746,-0.78265435,-0.24752775,0.010067395
-0.14812128,-0.40953892,-0.09182259,-0.26738638,-0.030029247,-0.100387916,0.022682922,-0.05686637,-0.12251547,-0.49700963,-5.0283127,0.07414596,-0.4402176,-0.2841745,0.20312034,-0.36015087,0.04887744,0.1133588,0.23188704,-0.8431161,-0.26642823,-0.056409784
0.12439656,0.052369688,-0.023791254,-0.08610865,0.13180056,-0.03867763,-0.26182342,-0.06844317,0.65279675,-1.1474875,0.16944252,-0.053741783,-0.95237505,0.06898425,-0.2836587,0.04445533,-0.562565,-0.8684393,0.16369644,-0.11381595,-0.58986694,-0.024102226
-0.049699727,0.10034261,-0.069581375,-0.38145924,-0.039673094,-0.13982804,0.07532508,-0.15543368,-0.36239007,-0.8917964,-0.22617003,-0.16177881,-0.37309903,-0.08314823,0.23013869,0.08016788,-0.60810304,0.080116466,0.3018091,-0.06334768,-0.4369428,-0.030955475
-0.054595806,0.24814028,0.15141897,0.057735354,-0.013083428,0.0617055,-0.020247543,-0.32264256,-0.15704574,-0.5257963,-5.008774,-0.11719315,-0.54501384,-0.29506528,-0.3089488,-0.33561853,0.023325382,0.11945445,0.2267812,-0.9351872,-0.3475224,0.017104339
0.118870586,-0.4014025,-0.16730417,0.0037453752,0.013139798,0.094028115,0.026625542,0.14030075,-0.78471786,-0.6956057,-0.16761926,-0.27845994,-0.4988892,-0.23082165,0.34109938,0.0667913,-0.4015045,-0.006401472,0.32341498,-0.0768548,-0.4433594,-0.06885151
-0.41496497,-0.26466057,-0.24232872,0.086449526,-0.20306766,-0.1478835,-0.50474817,-0.12136575,-0.82429165,-0.81225836,-0.050893527,-0.17005722,-0.38457373,-0.041792195,0.15217133,-0.2038679,-0.5749865,0.097681634,0.26243114,-0.07373815,-0.50752175,-0.06526487
-0.3371302,-0.23289393,-0.20643352,0.1257054,0.07203307,-0.1199387,-0.32026905,-0.110094234,-0.7622273,0.11992842,-0.15515824,-0.04566444,-0.3128323,-0.20458062,0.11733476,-0.05836433,-0.4521106,0.010579224,-0.9677785,-0.025024882,-0.5106005,-0.15685166
-0.49382886,-0.3507173,-0.12614569,-0.13141456,0.033024155,-0.11360525,0.039713528,-0.11394398,-0.86029977,-0.91580117,0.049941275,-0.05207007,-0.6329439,-0.06638188,0.2953499,0.053074736,-0.5165346,-0.024648784,0.2117882,-0.055747136,-0.4967244,0.021865372
-0.20323288,-0.19470747,0.2608405,0.06670559,-0.055621106,-0.0784754,0.01797478,-0.033935983,-0.38624027,-0.7553713,0.32434475,-0.094673194,-0.27870783,-0.12615037,-0.4697234,-0.2339714,0.10021988,0.072964214,0.40090832,-0.4370734,-0.60694927,-0.06046301
0.09322162,-0.98176855,0.07490247,-0.09135652,0.021480355,-0.1693067,0.049084995,0.044704646,-0.15724565,0.13808863,-0.009442685,-0.07985711,-0.37601566,-0.22107902,0.23991372,0.10244692,-0.39148626,0.13218914,-1.3805743,-0.7175021,-0.41528147,-0.07719525
0.028672311,-0.7342219,-0.01490776,-0.36497816,-0.028967576,-0.08756059,-0.03237647,0.03358977,-0.055205386,-0.48558912,-4.631955,0.10406336,-0.51836073,-0.34995285,0.2273849,-0.2653508,0.051115327,-0.6426307,0.23856072,-0.8748678,0.32471335,0.012381086
-0.23111321,-0.23374192,-0.16234858,-0.07180653,0.053289067,-0.4528587,-0.3889581,0.07777247,-0.37767968,-0.9066739,0.11780537,-0.16495484,-0.3088157,-0.030991748,0.09466843,0.064356506,-0.6323298,-0.9566052,0.27833948,-0.088348,-0.09549221,-0.07436338
0.24040209,-0.47200987,-0.166989,-0.12601444,-0.060943875,0.086695485,0.09463182,0.11060486,-0.78833485,-0.5844919,0.44883004,0.27584258,-0.28904685,-0.20526993,0.22903799,-0.08078762,0.18551788,0.03845167,0.37153858,-0.16517036,-0.381231,0.028972555
-0.052032776,0.32531643,0.25519893,0.07008068,-0.052446302,0.069244996,0.05942012,-0.032145265,-0.20624,-0.8345577,-0.009154126,-0.1871763,-0.40032902,-0.010234179,-0.40348607,0.045046266,-0.42920646,0.1510439,0.29174614,-0.7688437,-0.46747974,-0.018822907
0.04776622,-0.12782305,-0.22455312,0.074036404,0.019102437,0.077251375,-0.021779453,-0.03777568,-0.09162899,-0.49288875,-5.086507,0.03365294,-0.50737166,-0.30517814,0.14898285,-0.37144607,0.045707554,0.115851104,0.23921901,-0.8887422,-0.28577346,0.05199908
-0.16355957,-0.11011842,-0.10557408,0.077728026,-0.04164063,-0.07907699,0.011703425,-0.12903103,-0.3129863,0.35747233,-0.30180898,-0.02474758,-0.36895266,-0.0741787,0.13492182,0.02805714,-0.5183238,0.081780806,-1.1052359,-0.04089751,-0.518694,0.043709937
-0.47583264,-0.77178574,-0.10025658,0.075378306,-0.058166996,-0.07053871,-0.14319603,0.037350636,0.010818552,-0.5621243,-4.454287,0.02933572,-0.494635,-0.39429414,0.2234971,-0.32003683,0.0053150975,-0.7438139,0.22462362,-0.90391755,0.21136951,-0.027738633
0.008555902,0.28569472,-0.38055778,0.14196573,-0.035001773,-0.21010596,0.010730677,-0.04261513,-0.2661359,0.0083322665,-0.2360214,-0.024344333,-0.44405374,-0.024464197,-0.37495664,0.014558477,-0.4401617,0.13369763,-1.1139675,-0.054954093,-0.44923994,0.018950785
0.055745356,-0.68593174,0.45020303,0.17718841,-0.19639209,-0.15816787,-0.41001722,0.058592625,-0.39090693,-0.83318716,0.21302624,-0.039143723,-0.41166025,-0.030089289,0.2379474,-0.12472266,-0.42651364,-0.8431757,0.32494143,-0.5198262,0.4228573,-0.047057044
-0.17357653,-0.53489774,-0.08205596,0.10816904,-0.25463906,-0.16603345,-0.41889834,-0.048003953,-0.8194201,0.09143129,-0.16758963,-0.04821876,-0.45601523,-0.14554615,0.2031604,-0.036561962,-0.53091544,-0.003599173,-1.0236101,-0.018748442,-0.53497165,-0.10623596
0.00027491432,-0.01325769,-0.4537492,0.11408753,-0.30619568,-0.17490876,-0.51561457,0.13015272,0.59060794,-0.728062,-0.17450792,-0.16254283,-0.69356936,-0.060136404,0.07743818,0.032480985,-0.6371101,-1.0405296,0.24669974,-0.0986129,-0.3347761,-0.03092513
-0.10362822,0.12740874,-0.11081158,-0.3976796,-0.03789307,0.09839582,0.08144127,-0.12037514,-0.31107965,0.038947154,-0.005207339,-0.0450157,-0.3739662,0.06251388,-0.48112938,0.07831709,-0.45377517,0.10357113,-1.0979241,-0.063817285,-0.57488996,-0.055405516
-0.63195944,-0.058395933,-0.17867595,0.10919755,0.025051987,-0.17741041,-0.012471077,-0.14766003,0.5455585,0.106665656,-0.2456203,-0.029959427,-0.4563191,-0.28816336,0.14326917,-0.025295665,-0.48977914,-1.0144955,-1.0470554,-0.025548814,-0.41474986,0.034892764
-0.26726627,0.24961646,-0.25917384,0.09886025,0.013934154,0.047216985,0.069065735,-0.063613616,0.5940206,-0.51202923,-4.9335604,0.014163457,-0.5383446,-0.21405686,-0.3562253,-0.47393346,0.013549208,-0.6832101,0.21671392,-0.8302094,-0.21880715,-0.04578421
-0.05444447,0.33274242,-0.0757737,0.078069545,0.027244855,0.05791508,0.09821881,-0.119946785,0.64794254,0.067241594,0.061712738,-0.03471906,-0.47552586,-0.050263684,-0.51220745,0.0629412,-0.45879602,-0.97326314,-1.0145161,-0.0012231042,-0.44174093,-0.077382356
-0.21876082,0.40944442,0.18886574,-0.18822238,-0.032603033,-0.05097183,0.06434348,-0.11749899,-0.36777836,0.1229521,-0.24625926,-0.03414055,-0.35800952,0.29238525,-0.41916308,0.007293947,-0.36163032,0.10907603,-1.0294462,-0.0045220884,-0.4976238,0.017424883
-0.053480923,-0.17694324,0.2030346,-0.11961436,-0.15183939,-0.10892301,0.09184689,-0.09670756,-0.45989144,0.037588213,0.038057785,-0.057481803,-0.7623385,-0.20964424,0.13528131,-0.06150425,-0.4266572,0.076059476,-1.0459075,-0.03638878,-0.48926705,-0.13629901
-0.05341019,-0.052569434,-0.01768841,-0.3295352,-0.03180705,-0.07401375,0.12870662,0.058917195,-0.542286,-0.48081824,-5.2030187,0.09252763,-0.4933239,-0.29224303,0.14245461,-0.30910757,0.061589576,0.10964347,0.23206805,-0.83795273,-0.2671986,0.03753811
-0.35494497,0.21887198,-0.099844076,-0.23511899,-0.0052272906,0.11490475,0.11825809,-0.5199159,-0.20437591,-0.7568531,0.3415529,0.18027133,-0.33142468,-0.14413838,-0.50642806,-0.21707787,0.1371083,0.122689046,0.40290567,-0.29068872,-0.54537046,0.0093031395
0.0046264026,0.40654272,-0.06728549,-0.25210258,-0.022282274,0.10667767,0.019536303,-0.039634038,-0.13385,-0.81897724,-0.1461509,-0.07335124,-0.4840526,-0.108516045,-0.3883565,-0.32778835,-0.03140896,0.18262082,0.26477104,-0.08848762,-0.26636514,-0.018591437
-0.06511879,-0.8199164,0.057249554,0.048589792,0.023565037,-0.08579882,0.019437648,0.03270599,-0.28725442,-0.80910784,0.22695956,-0.31640598,-0.37071016,-0.021986933,0.33916804,-0.17744918,-0.4897268,-0.9611611,0.36632976,-0.08074781,0.18604587,0.027112065
-0.06653018,-0.5318318,0.38989475,-0.19759329,-0.03308369,0.05613999,0.024946727,-0.060272545,-0.50591385,-0.4972236,-4.844116,0.05301819,-0.4994638,-0.32074597,0.19226108,-0.3866858,0.053013727,0.12783493,0.2055898,-0.8762748,-0.2869149,0.012199345
-0.42222127,0.3358826,0.010032932,0.11553044,0.21667594,-0.4514877,-0.2813105,-0.008974776,-0.07949435,0.2938739,-0.20460857,-0.04750097,-0.93521357,0.006463311,-0.33213782,-0.037859514,-0.5595941,-0.99835414,-0.9134255,-0.045132425,-0.58481264,-0.03641851
-0.010491345,0.047075056,-0.1894549,-0.22300081,0.056402538,0.2380992,-0.2910495,0.13888414,-0.2781647,0.04789849,-0.12563092,-0.044333268,-0.35207126,-0.120888084,0.14015329,0.08006535,-0.35058302,0.12590247,-1.0621839,0.014600991,-0.46500188,-0.085224584
-0.2263982,-0.6561811,0.047985483,-0.17040649,-0.1632554,-0.1423855,0.0051514576,0.027682733,-0.825058,0.4468141,0.0010590203,-0.033299915,-0.6882048,-0.13219856,0.24232101,0.048700437,-0.5889718,0.012915811,-0.96539843,-0.03623196,-0.52702963,0.02288263
-0.31466648,0.2903885,-0.24277143,0.011547099,-0.028348548,0.06691512,-0.028515082,-0.038652115,0.50060135,-0.4813926,-4.9229083,0.02287296,-0.49231067,-0.26350805,-0.306626,-0.38510486,-0.01392376,0.27345482,0.23147167,-0.9319123,-0.27461174,0.016067889
-0.04938549,0.40976605,0.11750575,-0.18011758,-0.037255522,0.056579124,-0.01629554,0.10534226,0.579859,0.25153175,-0.007013504,-0.018728005,-0.3654259,-0.026991818,-0.5006383,0.05423433,-0.5310749,-1.053983,-0.957565,0.0074269953,-0.42696887,0.010159208
-0.18756387,-0.8705664,-0.18600741,-0.13287093,-0.018723948,-0.10538935,0.027198238,0.03292118,-0.10270878,-0.4846773,-4.5408382,0.03352071,-0.4700176,-0.3638267,0.22828434,-0.33977732,-0.003101522,-0.65860015,0.24130052,-0.8521265,0.2584223,-0.021336712
0.1092723,0.40135512,0.02495808,-0.13682859,0.027624462,0.016892953,0.08204352,0.08827458,0.75945467,-0.6066596,0.47283378,0.16382389,-0.4110403,-0.107243866,-0.59508383,-0.4184561,0.13946207,-1.0382293,0.38780627,-0.23226859,-0.28902864,-0.046107836
-0.062580235,0.29133153,-0.08046871,-0.07015924,-0.026496807,0.08185277,-0.03886285,-0.0667045,-0.49700087,-0.5076349,-5.0504923,0.027860418,-0.5204041,-0.24412473,-0.31207094,-0.33575574,0.060821593,0.13141543,0.22621448,-0.8790192,-0.25402835,0.018530922
0.27389526,0.09604335,0.07182588,-0.2523059,-0.021613007,0.03792216,0.31069705,-0.032757856,-0.31112105,-0.80035764,-0.19337381,-0.30442822,-0.28316104,0.30353722,-0.48587254,0.00715834,-0.5427444,0.16691522,0.33014786,-0.027668292,-0.13857727,-0.0015536466
-0.10636602,-0.13852638,-0.25525746,-0.13190587,0.17209698,-0.51985604,-0.42327014,0.02814808,0.12105011,0.2839478,-0.30987662,-0.041385572,-0.81014204,0.081854604,0.123922,-0.2509351,0.08641186,-1.0012373,-0.87596655,-0.074655406,-0.5211677,-0.04676894
-0.16317213,0.3478057,-0.08239268,0.13520439,0.04357189,0.11412992,0.12674049,-0.018494561,0.57810473,-0.78011745,0.032597985,-0.14327,-0.42971128,0.27451965,-0.51334107,-0.098904006,-0.4638161,-1.1242665,0.31142908,-0.8683325,-0.34728506,-0.017200487
0.022514427,-0.64452976,0.23066778,-0.29458755,-0.037504733,-0.2405306,0.06646476,-0.08589451,-0.39745423,-0.9980365,-0.06226881,-0.15859377,-0.30382717,-0.15412252,0.2604731,-0.041846294,-0.51561874,0.08904291,0.2653904,-0.046421774,-0.4602752,-0.039594032
-0.17062707,-0.29194108,-0.10464059,0.058437783,-0.039261762,-0.22262175,0.18929738,-0.0518229,-0.13961273,-0.93239236,-0.36137846,-0.16988574,-0.40614912,-0.114600256,0.17240442,0.041724805,-0.551451,0.18418582,0.30829063,-0.091359206,-0.47660992,0.026700685
0.09201233,0.3881468,-0.028176637,-0.32435393,-0.045423053,-0.062804215,0.005323335,-0.0976051,0.61048865,0.15738396,0.32554883,-0.024334572,-0.34454736,0.07210628,-0.4844079,0.003698749,-0.5318763,-1.0855249,-1.0013611,-0.040091287,-0.40175354,0.044343986
0.0067557027,-0.28693035,0.13649459,-0.21689789,-0.03297901,-0.09987471,-0.0136858085,-0.08345073,-0.46276143,-0.53679705,-5.037959,0.04946016,-0.49442977,-0.32663313,0.09778607,-0.3619001,0.079154834,0.044076085,0.20576821,-0.86192024,-0.26581922,0.0116509795
0.10579917,0.0024395334,-0.19503117,-0.10977793,-0.030473331,-0.34978834,0.10246874,-0.1337016,0.70077777,-0.81872857,0.09647367,-0.15194055,-0.41936383,-0.015205455,0.20326231,0.082349114,-0.38819662,-0.9702406,0.3103703,-0.09851409,-0.4332933,-0.048827954
-0.17066656,-0.09517959,-0.19986594,0.037725884,-0.037551146,-0.08996192,0.06343917,-0.10059435,0.501418,-0.7500397,-0.31614855,-0.31270203,-0.4123902,-0.14231575,0.18099415,0.03456569,-0.57047087,-0.9746762,0.34523258,-0.07842538,-0.37832037,0.037807915
-0.019882007,0.22214657,-0.18350592,0.120549895,-0.14298204,-0.09097854,-0.14787377,-0.063803054,-0.49271366,-0.46751508,-4.8370852,0.029993452,-0.47746897,-0.27164418,-0.24278323,-0.39436457,0.034977317,0.118985124,0.22635193,-0.8286562,-0.30411023,-0.026408046
-0.3028062,0.3731667,0.045096755,-0.14929633,-0.035234313,0.10147438,0.1648565,-0.037074007,-0.40600708,0.10861994,-0.15309282,-0.029845463,-0.47852042,0.20179982,-0.49901843,-0.22155069,-0.56252974,0.27807584,-0.9983636,0.007689736,-0.27480382,0.023599287
0.19244416,-0.3294902,0.06145227,0.16010615,0.039398648,0.12197,0.023228146,-0.16098192,-0.19390348,0.11779631,-0.2556262,-0.02137681,-0.5034759,-0.1330596,0.35306987,0.07333179,-0.40338412,0.15056072,-1.067887,-0.004780685,-0.4815968,0.036990512
-0.07490797,-0.7521356,0.027878884,0.13946362,-0.32318607,-0.16186771,-0.34775776,0.04153288,-0.35885656,-0.835689,0.04895397,-0.10504912,-0.4955226,-0.0686002,0.24329402,-0.11638079,-0.50189424,-0.8693003,0.2934901,-0.6302365,0.43296236,-0.047057044
0.269488,0.38867766,0.008798869,0.072120786,0.06708279,0.089657664,0.065254,0.05553676,0.5136644,-1.096034,0.23481381,-0.27231187,-0.6729578,0.027714934,-0.37140584,0.015543069,-0.41110024,-1.0189171,0.23596853,-0.08663485,-0.39492053,-0.030011447
-0.43727997,-0.25099862,-0.28762963,0.05636612,-0.04248576,0.16701733,0.111444645,-0.04538241,-0.8806312,-0.7876461,-0.094625056,-0.1056421,-0.24282196,-0.12676573,0.15312734,0.028564326,-0.5027212,0.10501622,0.30975452,-0.008735652,-0.44914147,0.03949786
-0.40175945,-0.21361293,-0.12015118,-0.4239119,-0.029860618,-0.008995861,0.08795496,-0.028063847,-0.6804457,-0.8306553,0.0006498032,-0.15635963,-0.513918,0.21875048,-0.513522,-0.02299337,-0.55012596,0.062188104,0.2637979,-0.8097685,-0.46744865,0.006392345
-0.085596,-0.1580114,-0.4057668,0.13385059,0.032204643,0.044612464,-0.002987046,0.035805378,-0.47591248,-0.81693894,-0.043658134,-0.08901253,-0.39314774,0.2887434,-0.4377121,-0.027639141,-0.5843269,0.14394923,0.31275085,-0.69856805,-0.3647299,0.0062225093
-0.07670448,-0.40687016,-0.12080179,0.07243172,-0.15930846,-0.089691475,-0.08689762,0.06822984,0.5046798,-0.7485614,0.4588303,-0.10035314,-0.72651905,0.011621328,0.16273291,0.099875666,-0.4423568,-1.1224406,0.28818437,-0.7063788,-0.2568308,0.049345054
-0.105733424,0.33391026,-0.085805014,-0.34524,-0.16482443,-0.17600617,0.058299202,-0.03682662,-0.16615537,-1.0013125,-0.08537549,-0.077438794,-0.8241521,-0.05537385,-0.3094853,0.008113909,-0.4796493,0.14976898,0.31457338,-0.70148444,-0.4080478,-0.02586834
-0.033996116,0.3774357,-0.12033817,-0.05913529,-0.030022671,0.100556016,0.22681971,-0.039277222,-0.6089037,0.17616984,0.040976893,-0.29358792,-0.24702315,0.17994198,-0.5056063,0.036344033,-0.35263032,0.08374055,-0.96111095,-0.026571786,-0.24585769,0.028620299
-0.73756266,-0.17098393,-0.21224643,0.03436612,-0.08567925,-0.2653476,-0.26862195,0.061564866,0.58273673,-0.44761476,-4.7231913,0.029425384,-0.40815172,-0.3158653,0.10291699,-0.42606083,0.0018466526,-0.7524002,0.20962791,-0.87702703,-0.25846866,-0.08793388
-0.09213565,0.20737736,-0.22644064,-0.13558565,-0.04158476,-0.17361371,-0.009230357,-0.12409376,-0.33710676,-0.83748215,-0.15340014,-0.13174856,-0.39905667,0.10840508,-0.3651855,0.07114343,-0.39333594,0.10603313,0.2952174,-0.10479877,-0.46323648,0.0143685825
-0.14827433,-0.10887598,0.19431019,-0.09635098,-0.040986177,-0.14718775,0.15175945,-0.092289425,-0.22101541,0.1023484,-0.16138428,-0.31223506,-0.28053576,-0.15837914,0.14236104,-0.008454983,-0.48309228,0.13371605,-1.1399075,-0.053056322,-0.4855306,0.0418515
0.13304761,-0.12908249,-0.4235083,0.1285405,0.11185645,-0.54910123,-0.3798847,-0.029110314,0.5998184,-0.76650393,0.12329432,-0.16302167,-0.53065735,-0.13127576,0.07186224,-0.20375963,-0.68289363,-1.0460886,0.24766648,-0.13995133,-0.4372103,-0.079875536
0.13263206,0.35113868,-0.36264515,0.1464035,-0.004420547,0.15310124,0.05683047,0.075916015,-0.25845802,-0.80901164,-0.0013934821,-0.11515978,-0.509628,0.34421283,-0.45574707,0.0006760359,-0.24366273,0.15133522,0.33376452,-0.05101039,-0.25829872,-0.020054108
0.07471979,-0.14584804,0.18587084,-0.070449576,0.024287995,-0.028312998,0.09090881,0.10644772,0.581601,-0.5946605,0.60002905,0.28529328,-0.24780808,-0.09103509,0.22760977,-0.2686804,0.14376102,-0.96952677,0.40511072,-0.15915522,-0.24147189,-0.07313719
-0.054004,-0.08645582,0.017033637,-0.18363513,0.016298423,0.071545005,0.0033876142,-0.09590754,-0.49983665,-0.48076877,-5.216944,0.070588,-0.5198864,-0.26575744,0.11587072,-0.3776589,0.056822512,0.10960211,0.2312327,-0.82583874,-0.25733593,-0.059428576
-0.18778457,0.2577429,-0.21312445,0.14321874,0.009576272,0.061897956,0.04640898,-0.021220539,-0.11470677,0.5994218,-0.10546617,-0.25844857,-0.4285015,0.1989046,-0.44984022,-0.025664808,-0.45974016,0.15318915,-0.82099336,-0.07495582,-0.4062049,-0.0030308608
0.15725546,0.29471242,-0.238893,0.11676876,-0.023618149,-0.062460147,-0.025165398,-0.01495902,-0.06543716,-0.47227558,-4.96539,0.031062808,-0.52506393,-0.26049018,-0.261592,-0.36525103,0.04904677,0.10999065,0.2435366,-0.8503133,-0.2878076,0.009733873
0.056546453,-0.11469389,0.041394386,-0.25080296,-0.029460369,0.07319459,0.06297144,-0.067422844,-0.5358036,-0.47749183,-4.8614297,0.111513585,-0.47680536,-0.39477903,0.13125065,-0.36818534,-0.0037265264,0.0036144226,0.22791693,-0.8776732,-0.287307,-0.07003143
-0.08169736,0.29573584,-0.054360896,-0.3442561,-0.03306329,-0.07800819,0.04671436,-0.05579579,-0.25429386,-0.49211064,-5.0090427,0.039899435,-0.4296789,-0.26241738,-0.29336298,-0.36317745,0.0023858652,0.07892311,0.22848316,-0.8452068,-0.28902516,-0.048512798
-0.33100355,-0.092414156,-0.37166107,0.085196115,0.07385358,-0.26144058,-0.35569495,-0.06092299,-0.738065,-0.83508855,0.02129343,-0.1615226,-0.32927936,-0.15556242,0.14014469,-0.053581197,-0.5176525,0.049945027,0.26123402,-0.08332286,-0.4952136,-0.054464526
-0.06360685,-0.07532639,-0.5573074,0.10608775,-0.0864655,-0.47945508,0.13401964,-0.06703649,0.72766316,-0.77160364,0.26714313,-0.16306505,-0.562139,0.004747504,0.10828838,-0.2864748,0.12877718,-1.0069197,0.32895857,-0.11108378,-0.37859765,-0.03709476
